company_raw,company_name,is_staffing,company_id
"SGI Global, LLC",Sgi Global,False,612
Federal Reserve Bank of Cleveland,Federal Reserve Bank,False,613
WheresTheBus LLC,Wheresthebus,False,614
"Aptuity Solutions, Inc",Aptuity Solutions,False,615
Conexess Group,Conexess Group,False,616
ALLIANCE LAUNDRY SYSTEMS,Alliance Laundry Systems,False,617
Unikon IT,Unikon It,False,618
Molson Coors Beverage Company,Molson Coors Beverage,False,619
Us techsystems inc,Us Techsystems,False,620
Johnson and Johnson,Johnson & Johnson,False,621
Brown & Brown,Brown & Brown,False,622
SilverEdge,Silveredge,False,623
Hawx Pest Control,Hawx Pest Control,False,624
Ramboll,Ramboll,False,625
"Hewlett-Packard Development Company, L.P",HP,False,626
Conifer Physician Services,Conifer Physician Services,False,627
Endeavor Health,Endeavor Health,False,628
MedImpact Healthcare Systems Inc.,MedImpact Healthcare Systems,False,629
Infinity Quest,Infinity Quest,False,630
Givaudan Fragrances,Givaudan,False,631
UKG (Ultime Kronos Group),UKG,False,632
Vibrant Credit Union,Vibrant Credit Union,False,633
Sparks Wiz Limited,Unclassified,False,634
Northern Aviation Services LLC,Northern Aviation Services,False,635
Clover Solutions LLC,Clover Solutions,False,636
ABCR LLC,Abcr Gmbh,False,637
SecureSpace Self Storage,Securespace Self Storage Camarillo,False,638
edX Boot Camps,Unclassified,False,639
"Dow Jones &amp; Company, Inc.",Dow Jones,False,640
"Air Products and Chemicals, Inc.",Air Products & Chemicals,False,641
DBA Web Technologies,Web Technologies,False,642
Associated Bank National,Associated Bank,False,643
Castalia Systems,Castalia Systems,False,644
"Tech Providers, Inc",Aragon Technical Providers,False,645
Optimum Media,Optimum Media,False,646
Analytical Mechanics Associates,Analytical Mechanics Associates,False,647
"ECOM - Elite Computer Consultants, Inc.",Ecom Elite Computer Consultants,False,648
Augustana University,Augustana University,False,649
CoServ,Coserv,False,650
"High Industries, Inc.",High Industries Incorporated,False,651
Jackson James,Jackson & James,False,652
State Volunteer Mutual Insurance Company,State Volunteer Mutual Insurance Company,False,653
Katal Tech,Unclassified,False,654
TalAlly LLC,Unclassified,False,655
Global Payments (Beamery),Global Payments,False,656
AMERICAN CRYSTAL SUGAR,American Crystal Sugar Company,False,657
Cross Resource Group,Cross Resource Group,False,658
Oak Ridge Associated Universities,Oak Ridge Associated Universities,False,659
Breakforth Solutions Inc,Breakforth Solutions,False,660
Brazos Spine,"Brazos Spine, Pa",False,661
IPG Mediabrands,IPG Mediabrands,False,662
"Heritage Construction Co, LLC",Heritage Construction,False,663
"Health Partner Plans, Inc.",Unclassified,False,664
Philippine Foodtrade Corporation,Philippine Foodtrade Corporation,False,665
ASE - Akima Systems Engineering,Unclassified,False,666
Stride A LEARNING COMPANY,Stride K12,False,667
Mettler-Toledo International Inc.,Mettler Toledo,False,668
"MAK Technologies, LLC",Mak Technologies,False,669
SpaceX,SpaceX,False,670
Procom,Procom,False,671
Rubix Solutions LLC,Rubix Solutions,False,672
Nesco Resource LLC,Nesco Resource,True,673
Ascension Workforce,Unclassified,False,674
Visa,Visa,False,675
DiamondPick Private Limited,Diamondpick,True,676
Meraki IT Solutions,Meraki It Solutions,False,677
CoderepoZ LLC,Unclassified,False,678
BDO,BDO,False,679
University of Maryland Medical System,University of Maryland,False,680
IT-SCIENT,IT-SCIENT LLC,False,681
American Board of Family Medicine,American Board Of Family Medicine,False,682
INFICON,Inficon,False,683
Augusta University,Augusta University,False,684
"Performance Health Holdings, Inc.",Performance Health Holdings,False,685
Refresco,Refresco,False,686
05218 Citigroup Global Markets Inc.,Citigroup,False,687
PGA TOUR,Pga Tour,False,688
Permian Resources Corporation,Permian Resources,False,689
"IDEXX Distributions, Inc.",IDEXX Laboratories,False,690
Spectraforce Technologies Inc.,Spectraforce Technologies,True,691
Montana Department of Commerce,State of Montana,False,692
Metropolitan Family Services,Metropolitan Family Services,False,693
BlueSnap,Bluesnap,False,694
University of Utah Health,University of Utah Health,False,695
Gyansys,Gyansys,False,696
"BizTek People, Inc.",BizTek People,True,697
The Fund for Public Health in New York City,The Fund For Public Health In New York City,False,698
SecureKloud Technologies Inc,Securekloud Technologies,False,699
Office of the Chief Human Capital Officer,General Services AdministrationÂ gs,False,700
Ector County ISD,Ector County Isd,False,701
ENIN SYSTEMS,Enin Systems,False,702
"McClure Harrison, Inc.",Mcclure Harrison,False,703
Enbridge,Enbridge,False,704
"Hillsborough County, Florida",Hillsborough County Florida,False,705
TSG Risk,TSG Risk Management,False,706
BOK Financial Corporation,BOK Financial,False,707
YASH Technologies,Yash Technologies,False,708
Kestra Financial,Kestra Financial,False,709
PeopleLogic,Peoplelogic Corp,False,710
"CBR Systems, Inc.",Cbr Systems,False,711
Xcel Energy,Xcel Energy,False,712
"Affordable Equity Partners, Inc",Affordable Equity Partners,False,713
RAND The RAND Corporation,RAND Corporation,False,714
Conagra,Conagra Brands,False,715
Altais Health Solutions,Unclassified,False,716
Step,Step Sarl,False,717
"Family Focus, Inc.",Family Focus,False,718
Applied Training Solutions,Applied Training Solutions,False,719
Grant Thornton LLP,Grant Thornton,True,720
CooperSurgical,Coopersurgical,False,721
National Information Solutions Cooperative (NISC),National Information Solutions Cooperative,False,722
FUN-GI GAMES,Fun-Gi Games,False,723
"RK Industries, LLC",R K Industries,False,724
Desert Diamond Casinos & Entertainment,Desert Diamond Casinos & Entertainment,False,725
TekWissen,TekWissen,True,726
"CES CarMax Enterprise Services, LLC",CarMax,False,727
Tap Tech LLC,Tap Tech,False,728
Lube-Tech,Lube-Tech,False,729
Premier Management Corporation,Premier Management Corporation,False,730
Donyati,Donyati,False,731
Quadient,Neopost,False,732
HES Facilities Management,Hilton,False,733
Sales and Merchandising Services,Sales And Merchandising Services,False,734
Tradesmen International Inc.,Tradesmen International,True,735
"Perficient, Inc.",Perficient,False,736
Veterans Health Administration,United States Department of Veterans Affairs,False,737
Dallas County,Dallas County,False,738
Pinkerton,Pinkerton,False,739
Grand Gate Capital,Unclassified,False,740
US Federal Bureau of Investigation,Unclassified,False,741
Anywhere Real Estate,Anywhere Real Estate,False,742
N1 Health (formerly Algorex Health),N1 Health,False,743
Yahoo! Inc.,Yahoo,False,744
Quantum World Technologies Inc.,Quantum World Technologies,False,745
TEK FYNDER,Unclassified,False,746
Wipro Technologies,Wipro,False,747
Abt Global Inc.,Abt Global,False,748
Target RWE,Target,False,749
KPMG LLP,KPMG,False,750
Mayor and City Council of Baltimore,Mayor And City Council Of Baltimore,False,751
"Wagner Service Solutions, Inc",Wagner Service Solutions,True,752
Gateway Region YMCA,YMCA,False,753
"ITS Technologies, Inc.",ITS ConGlobal Industries,True,754
"Manage My Dream, LLC",Manage My Dream,False,755
Quantum Technologies. LLC,Quantum Technologies,False,756
AF Group,Af - Group,False,757
BXT Partners LLC,Bxt Partners,False,758
SIKA AG,Sika,False,759
Albion CSD,Albion CSD Middle School,False,760
"Cyquent, Inc.",Cyquent,False,761
PangeaTwo,PangeaTwo,True,762
Anika Systems,Anika Systems,False,763
Relapath,Relapath,False,764
Beshenich Muir & Associates Llc,Beshenich Muir & Associates,False,765
"City of Boca Raton, FL",City Of Boca Raton,False,766
Blue Fish Technologies Inc,Unclassified,False,767
Talent Equity Group,Talent Equity Group,True,768
Crawford Murphy & Tilly Inc,Crawford Murphy & Tilly,False,769
NB Aurora,NB Aurora Holdings Limited,False,770
San Francisco Health Plan,San Francisco Health Plan,False,771
Bunge North America,Bunge,False,772
Columbia Technology Partners,Columbia Technology Partners,False,773
CAES,CAES,False,774
The Ash Group,The Ash Group,True,775
Optimized Payments LLC,Optimized Payments,False,776
McDonald,McDonald's,False,777
SANTANDER CONSUMER USA INC,Santander Bank,False,778
"Sonos, Inc.",Sonos,False,779
GE Applicances,GE Aerospace,False,780
Woodforest National Bank,Woodforest National Bank,False,781
SilverXis,SilverXis,True,782
Verano Holdings Corp.,Verano Holdings,False,783
Yorktel,Yorktel,False,784
Aspire Public Schools,Aspire Public Schools,False,785
Applied Materials,Applied Materials,False,786
Crystal Clear Global Technologies LLC,Unclassified,False,787
Durham County,Durham County,False,788
Healthcare IT Leaders,Healthcare It Leaders,False,789
Sofar Ocean,Sofar Ocean,False,790
VSolve Global Consultants,Unclassified,False,791
TriStaff Group,TriStaff Group,True,792
Kearny Bank,Kearny Bank,False,793
Grace Ridge Retirement Community,Grace Ridge Retirement Community,False,794
Payward Operations LLC (dba Kraken),Unclassified,False,795
Zelis,Zelis,False,796
Appic Solutions,Appic Solutions,False,797
Support Revolution,Support Revolution,False,798
Providge Consulting,Providge Consulting,False,799
"Refuel Operating Company, LLC",Refuel Operating Company,False,800
United Franchise Group,United Franchise Group,False,801
Continental Finance Company,Continental Finance Company,False,802
RavenTek,Raventek,False,803
LG Electronics USA,LG,False,804
Spruce,Spruce,False,805
Southwire,Southwire,False,806
Isoftech Inc,Isoftech,False,807
RELIANCE STEEL & ALUMINUM CO.,Reliance Steel & Aluminum,False,808
Livesuper,Unclassified,False,809
SMBC Group,Smbc,False,810
Prosperity Bank,Prosperity Bank,False,811
Palmer Group,Palmer Group,True,812
Rigel Pharmaceuticals Inc.,Rigel Pharmaceuticals,False,813
Steris Corporation,Steris Corporation,False,814
Virginia Lottery,Virginia Lottery,False,815
Corning Federal Credit Union,Corning Federal Credit Union,False,816
Nava Software Solutions,Nava Software Solutions,False,817
Compsciprep LLC,Compsciprep,False,818
"ApproveShield, LLC",Approveshield,False,819
Kirkland & Ellis LLP,Kirkland & Ellis,False,820
FLEXTRONICS INTERNATIONAL USA,Flex,False,821
Ascentra Credit Union,Ascentra Credit Union,False,822
Internal Data Resources,Internal Data Resources,True,823
World Bank Group,The World Bank,False,824
Esri,Esri,False,825
"Con Edison, Inc.",Consolidated Edison,False,826
Andrew Morgan Consulting,Andrew Morgan Consulting,False,827
PayPal India Private Limited,Unclassified,False,828
Peak Gardens Assisted Living,Peak Gardens Assisted Living,False,829
Avery Dennison,Avery Dennison,False,830
AXS,Axs,False,831
Auxiliary Services State University College at Oswego,"Auxiliary Services, State University College At Oswego",False,832
KLNtek,Klntek,False,833
Clark County School District,Clark County School District,False,834
Gravity Tech Inc,Gravity Tech USA,False,835
Nextaff,Nextaff,True,836
VISTRADA,Vistrada,False,837
ZF Group,ZF,False,838
360EX,360ex,False,839
Incedo Inc.,Incedo,False,840
USIC,USIC,False,841
FM Global,FM Global,False,842
Hexaware Technologies,Hexaware Technologies,False,843
Zenosys,Zenosys,False,844
Primoris Services Corporation,Primoris Service Corporation,False,845
TDI Consulting LLC,Tdi Consulting,False,846
Invitation Homes,Invitation Homes,False,847
Verus RX LLC,Unclassified,False,848
Mayvin,Mayvin,False,849
"Nesco Resource, LLC",Nesco Resource,True,850
Land O'Lakes,Land O'Lakes,False,851
Marvica Technologies LLC,Unclassified,False,852
6J6 - Zoetis LLC,Zoetis,False,853
Life360,Life360,False,854
Droisys,Droisys,False,855
Carter's,Carter's,False,856
LoanPro,Loanpro,False,857
Union One,Union One,False,858
Agilent Technologies,Agilent Technologies,False,859
Tech Brand Staffing LLC,Tech Brand Staffing,False,860
Tanu Infotech Inc,Tanu Infotech,False,861
DISTRICT ATTORNEY KINGS COUNTY,Unclassified,False,862
Inalab Consulting Inc.,Inalab Consulting,True,863
ADM - Akima Data Management,Unclassified,False,864
Fulcrum Collaborations,Fulcrum Collaborations,False,865
The Metamorphosis Group,The Metamorphosis Group,False,866
Citadel Federal Credit Union,Citadel Federal Credit Union,False,867
BitSight Technologies,Bitsight Technologies,False,868
Aleron,Aleron,True,869
"Dentsply Sirona, Inc",Dentsply Sirona,False,870
The Red Flag Group,The Red Flag Group,False,871
I2X Technologies,I2X Technologies,False,872
Davita Inc.,DaVita,False,873
CRG Corporation.,CRG,True,874
TOPSYSIT,Topsysit Solutions,False,875
Collier County Sheriffs Office,Collier County Sheriff's Office,False,876
Culligan International,Culligan,False,877
"Koch Industries, Inc",Koch Industries,False,878
MannKind Corporation,Mannkind Corporation,False,879
Southeast Michigan Community Alliance (SEMCA),Southeast Michigan Community Alliance,False,880
Solid Power,Solid Power,False,881
Delta Dental of Rhode Island,Delta Dental Of Rhode Island,False,882
"JKJ Workforce Agency, Inc",Jkj Workforce Agency,False,883
Great Life Church,Great Life Church,False,884
Zones,Zones,False,885
Live Nation,Live Nation,False,886
Northwest Farm Credit Services,Northwest Farm Credit Services,False,887
Liberty Bank and Trust Company,Liberty Bank & Trust Co,False,888
Apexanalytix,Unclassified,False,889
"Avera Sioux Falls, SD",Unclassified,False,890
Cambay Consulting LLC,Cambay Consulting,False,891
"Recsolu, Inc DBA Yello",Yello,False,892
"Woodgrain, Inc.",Woodgrain,False,893
Moorecroft Systems Inc.,Moorecroft Systems,True,894
"Bluehawk, LLC",Bluehawk,False,895
Hyve Solutions,Hyve Solutions,False,896
Resourcesys,Resourcesys,True,897
KidMed,Kidmed,False,898
"Globalpundits, Inc.",Globalpundits,False,899
Health Plans of San Joaquin,Unclassified,False,900
Seattle Children's Hospital,Seattle Children's Hospital,False,901
Topcon Electronics,Topcon Electronics Gmbh & Co.kg,False,902
RetroFoam of Philadelphia,Unclassified,False,903
Persistent Technology,Persistent Technology,False,904
NikSoft Systems Corp.,Niksoft Systems Corporation,False,905
Thegradcafe,Thegradcafe,False,906
"DirectViz Solutions, LLC",Directviz Solutions,False,907
sdna global,Unclassified,False,908
Request Technology - Craig Johnson,Request Technology,True,909
NodeLogix,Nodelogix,False,910
Select Medical,Select Medical,False,911
"Moodyâ€™s Investors Service, Inc.",Moody's Investors Service,False,912
Randstad,Randstad,True,913
Network Designs Inc.,Network Designs,False,914
SNVA Ventures,Snva Ventures,False,915
Sierra Business Solution LLC,Sierra Business Solution,False,916
APR Consulting Inc,APR Consulting,True,917
RJW,Rjw,False,918
GE Vernova,GE Vernova,False,919
Vertiv Group Corp,Vertiv,False,920
OhioHealth,OhioHealth,False,921
"Phoenix Technology Systems, Inc.",Phoenix Technology Systems,False,922
"NTT DATA Americas, Inc",Americas International,False,923
Smksoft,Unclassified,False,924
MDCPS,Lightning Activities Booster Club For MDCPS,False,925
Natsoft Corporation,Natsoft,False,926
NYU Langone,NYU Langone Health,False,927
BGSF Inc,BGSF,True,928
Grow Financial Federal Credit Union,Grow Financial Federal Credit Union,False,929
"IT Partners,Inc",It Partners,False,930
"General Datatech, LP",General Datatech L.P,False,931
"EMSL Analytical, Inc.",EMSL Analytical,False,932
Applied Research Solutions,Riverside Research Institute,False,933
Delta Defense,Delta Defense,False,934
Kutir Inc,Kutir Corporation,False,935
Essentia Health,Essentia Health,False,936
HOME OF HOPE,Home Of Hope,False,937
Integrated Human Capital,Integrated Human Capital,True,938
Oklahoma Tax Commission,Oklahoma Tax Commission,False,939
Availity,Availity,False,940
Sierra Instruments,Sierra Instruments,False,941
Paris Corporation,Paris International,False,942
Pensacola Bay Center,Pensacola Bay Center,False,943
Insulet Corporation,Insulet Corporation,False,944
The University of Tennessee Knoxville,University of Tennessee,False,945
Norco Inc.,Norco,False,946
"Langan Engineering, Environmental, Surveying and Landscape Architecture, D.P.C.",Langan Engineering & Environmental Services,False,947
Beacon Health System,Beacon Health System,False,948
United Nations Department of Operational Support,Unclassified,False,949
